,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
2276,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2277,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2278,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2279,0,0,0,0,0,1,1,1,0,0,0,1,1,0
2280,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2281,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2282,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2283,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2284,1,1,0,0,0,0,1,1,0,0,0,1,1,0
2285,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2286,1,1,1,0,0,0,0,0,0,0,0,1,1,0
2287,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2288,1,1,0,0,1,1,0,0,0,0,0,1,1,0
2289,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2290,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2291,0,0,0,0,1,1,1,1,0,0,0,1,1,0
2292,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2293,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2294,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2295,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2296,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2297,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2298,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2299,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2300,0,0,0,0,1,1,1,1,0,0,0,1,1,0
2301,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2302,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2303,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2304,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2305,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2306,1,1,0,0,1,1,0,0,0,0,0,1,1,0
2307,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2308,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2309,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2310,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2311,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2312,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2313,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2314,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2315,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2316,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2317,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2318,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2319,0,1,1,1,0,0,0,0,0,0,0,1,1,0
2320,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,1,1,0,0,1,1,0,0,0,0,0,1,1,0
2322,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2323,0,0,0,0,1,1,1,1,0,0,0,1,1,0
2324,0,0,0,0,0,0,0,1,1,0,0,1,1,0
2325,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2326,1,1,0,0,0,0,0,1,1,0,0,0,0,0
2327,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2328,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2329,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2330,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2331,1,1,1,0,0,0,0,0,0,1,1,1,1,0
2332,0,1,1,1,0,0,0,0,0,0,0,1,1,0
2333,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2334,1,1,1,0,0,0,0,0,0,0,0,1,1,0
2335,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2336,0,1,1,0,0,0,0,0,1,1,0,1,1,0
2337,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2338,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2339,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2340,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2341,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2342,1,1,0,0,1,1,1,1,0,0,0,1,1,0
2343,1,1,0,0,1,1,0,1,1,0,0,1,1,0
2344,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2345,0,0,1,1,1,1,0,0,0,0,0,1,1,0
2346,1,1,0,0,1,1,0,0,0,0,0,1,1,0
2347,0,0,0,0,1,1,1,1,0,0,0,1,1,0
2348,0,0,1,1,0,0,0,1,1,0,0,1,1,0
2349,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2350,0,1,1,0,0,0,0,0,1,1,0,1,1,0
2351,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2352,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2353,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2354,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2355,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2356,0,0,1,1,1,0,0,0,0,0,0,1,1,0
2357,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2358,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2359,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2360,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2361,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2362,0,0,0,0,0,1,1,1,0,0,1,1,0,0
2363,0,0,0,1,1,1,0,0,0,0,0,1,1,0
2364,0,1,1,0,0,0,0,0,0,1,1,1,1,0
2365,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2366,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2367,0,0,1,1,1,0,0,0,0,0,0,1,1,0
2368,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2369,0,1,1,1,0,0,0,0,0,0,0,1,1,0
2370,1,1,0,0,0,1,1,1,0,0,1,1,1,0
2371,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2372,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2373,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2374,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2375,0,0,1,1,0,0,0,1,1,0,0,0,0,1
2376,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2377,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2378,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2379,0,1,1,0,1,1,0,0,0,1,1,1,1,0
2380,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2381,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2382,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2383,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2384,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2385,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2386,0,0,0,0,0,1,1,1,0,0,1,1,1,0
2387,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2388,1,0,0,0,0,1,1,0,0,0,0,1,1,0
2389,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2390,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2391,0,1,1,0,0,0,0,0,0,1,1,1,1,0
2392,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2393,1,0,1,1,0,0,0,0,0,0,0,1,1,0
2394,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2395,1,0,0,0,0,1,1,1,0,0,0,1,1,0
2396,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2397,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2398,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2399,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2400,0,0,0,0,1,1,1,1,0,0,0,1,1,0
2401,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2402,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2403,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2404,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2405,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2406,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2407,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2408,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2409,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2410,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2411,1,1,0,0,0,1,1,1,0,0,1,1,1,0
2412,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2413,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2414,0,0,0,0,0,1,1,1,0,0,0,1,1,0
2415,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2416,0,1,1,0,0,0,0,0,0,0,0,1,1,0
